Name,Biosynthetic_class,Structural_class,EXT_k2,EXT_k3,EXT_k4,EXT_k5,EXT_k6,EXT_k7,EXT_k8,EXT_k9,EXT_k10,MACCS_k2,MACCS_k3,MACCS_k4,MACCS_k5,MACCS_k6,MACCS_k7,MACCS_k8,MACCS_k9,MACCS_k10,PubChem_k2,PubChem_k3,PubChem_k4,PubChem_k5,PubChem_k6,PubChem_k7,PubChem_k8,PubChem_k9,PubChem_k10,Sub_k2,Sub_k3,Sub_k4,Sub_k5,Sub_k6,Sub_k7,Sub_k8,Sub_k9,Sub_k10,SubCount_k2,SubCount_k3,SubCount_k4,SubCount_k5,SubCount_k6,SubCount_k7,SubCount_k8,SubCount_k9,SubCount_k10
bornyl acetate,Terpenoids,MT,1,2,3,4,0,1,1,1,6,1,1,3,2,5,1,1,7,0,0,0,2,1,3,1,5,1,4,1,1,3,3,2,2,2,5,2,0,2,2,0,1,1,2,1,3
bornyl formate,Terpenoids,MT,1,2,3,4,0,1,1,1,6,1,1,3,2,5,1,1,7,0,0,0,2,1,3,1,2,8,6,1,1,3,3,2,2,2,5,2,0,2,2,0,1,1,2,1,3
bornyl isovalerate,Terpenoids,MT,1,2,3,4,0,1,1,1,6,1,1,3,2,5,1,1,7,0,0,0,2,1,3,3,5,1,4,1,1,3,3,2,2,2,5,2,0,2,2,0,4,2,6,3,0
b-patchoulene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
b-phellandren-8-ol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,0,0,1,1,1,2,1,3
b-phellandrene,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,4,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,0,0,1,1,1,2,1,3
b-phorone,Terpenoids,Irregular terpene,0,0,1,1,4,3,5,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,0,2,2,5,3,3,8,8,1,0,0,1,1,1,2,1,3
b-pinene,Terpenoids,MT,0,0,2,1,3,5,5,4,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,2,0,1,1,1,2,1,3
b-santalal,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,1,2,1,1,3,0,0,3,5,0,2,2,0,4,2,6,3,0
b-santalene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
b-sesquiphellandrene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,4,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,1,1,2,1,0
b-Sinensal,Terpenoids,ST,0,0,1,1,4,2,5,2,2,0,0,1,0,1,5,7,4,4,0,1,0,4,1,0,6,6,1,1,2,1,1,3,0,0,3,5,1,2,0,1,1,6,4,8,5
b-Terpinene,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,4,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,0,0,1,1,1,2,1,3
b-thujene,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,0,4,0,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,2,2,0,1,1,2,1,3
b-thujone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,0,5,5,7,4,0,0,2,2,5,3,3,8,8,1,2,2,0,1,1,2,1,3
bulnesol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
But-3-en-1-yl isothiocyanate,Others,NonAromatic_N/S,1,2,2,3,3,5,0,5,4,0,2,2,0,0,4,0,0,7,0,1,0,4,1,6,6,6,1,0,1,3,0,5,6,7,2,6,1,0,0,1,5,5,1,7,7
Butanal,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,0,1,0,3,5,7,4,3,0,1,2,1,2,3,1,7,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
Butanal-2-methyl,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,2,1,2,3,1,7,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
Butanoic acid,FADs,Aliphatics and C5 branched,1,2,2,3,3,0,0,5,4,0,0,1,1,2,0,4,2,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
"Butanoic acid, 2-methyl-,4-methoxy-2-(3-methyloxiranyl) phenyl ester",Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,4,6,8,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,2,1,1,3,3,2,2,2,5,2,1,0,3,3,1,1,2,0,9
"butanoic acid, 3-methyl-, hexyl ester",FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,2,0,1,1,6,4,8,5
Butanol,FADs,Aliphatics and C5 branched,1,2,2,3,1,0,0,5,1,0,0,1,0,3,6,2,2,2,0,1,2,1,2,3,1,7,3,0,1,0,4,0,4,1,7,7,1,0,0,1,5,5,1,7,7
Buten-3-one,FADs,Aliphatics and C5 branched,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,0,1,0,1,0,4,1,0,6,6,1,1,2,1,1,3,0,0,3,5,1,0,3,1,5,5,1,7,7
butyl acetate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,1,7,7
butyl angelate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,2,1,1,3,0,0,3,5,1,0,0,1,5,5,3,6,1
Butyl benzoate,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,4,8,5,0,0,1,1,2,0,4,5,5,1,2,1,3,5,2,3,2,7,1,2,1,3,2,2,6,0,9,1,0,3,3,2,0,5,0,9
Butyl butyrate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
Butyl caproate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,1,6,4,8,5
Butyl isobutyrate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,2,1,2,3,5,1,4,1,1,3,3,2,2,2,5,2,1,0,0,1,5,5,3,6,1
butyl tiglate,FADs,Aliphatics and C5 branched,1,2,3,4,0,1,1,1,6,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,2,1,1,3,0,0,3,5,1,0,0,1,5,5,3,6,1
Butylidenphthalide,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,4,8,5,0,2,2,3,4,2,3,7,9,1,2,1,3,5,2,3,2,7,1,2,1,0,4,5,6,0,9,1,0,3,3,2,0,5,5,4
b-Vatirenene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,1,2,1,0
b-vetivone,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,2,1,1,3,0,0,3,5,0,2,2,0,4,2,6,3,0
b-ylangene,Terpenoids,ST,0,0,2,1,3,5,5,4,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
C10H14 alkylbenzene,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,9,0,2,2,0,3,5,7,6,7,1,2,1,2,4,4,0,5,8,1,1,3,0,1,6,7,2,6,1,0,3,3,2,0,5,5,4
C14H16O2,Others,Others,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,1,7,0,0,0,3,0,3,1,2,8,6,0,2,1,1,3,0,0,3,5,1,2,0,1,1,1,2,1,3
C15H26,Others,Others,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
C15H26O,Others,Others,0,0,1,0,4,2,5,2,2,1,0,1,0,1,6,2,2,2,0,1,0,4,1,0,6,6,1,0,0,0,4,0,4,1,7,7,0,2,2,0,1,6,4,8,5
C15H280,Others,Others,1,2,2,3,3,5,0,5,4,0,2,2,3,0,4,0,7,7,0,1,2,1,2,3,5,7,4,1,1,3,0,5,6,7,8,8,0,2,2,0,4,2,6,3,0
cadalene,Terpenoids,ST,1,1,0,2,2,4,7,7,9,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,0,1,2,0,1,6,4,4,6,1,0,3,3,2,0,5,0,9
"cadina-1 ,4-diene",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
"Cadina-3,9-diene",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
"Cadina-4,10(15)-dien-3-one",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,2,1,1,3,0,0,3,5,0,2,2,0,4,2,6,3,0
Cadinene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
calamenene,Terpenoids,ST,1,1,0,2,2,4,7,7,9,1,1,0,4,1,3,6,1,8,1,2,1,2,4,4,0,5,8,0,1,2,2,1,1,5,4,3,1,2,2,0,1,1,2,1,3
Calarene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
camphene,Terpenoids,MT,0,0,2,1,3,5,5,4,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,0,0,1,1,1,2,1,3
camphene hydrate,Terpenoids,MT,1,2,2,3,1,0,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,1,2,2,0,1,1,2,1,3
Camphenilone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,0,5,5,7,4,0,0,2,2,5,3,3,8,8,1,0,0,1,1,1,2,1,3
Camphonealdehyde,Terpenoids,MT,0,0,1,1,4,3,5,4,2,1,1,0,4,1,1,1,7,0,0,0,3,0,0,5,4,0,0,0,0,2,3,2,2,2,5,2,1,0,0,1,1,1,2,1,3
camphor,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,0,5,5,7,4,0,0,2,2,5,3,3,8,8,1,0,0,1,1,1,2,1,3
Car-2-ene,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,1,2,0,1,1,1,2,1,3
Carotol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,0
Carvacrol,Terpenoids,MT,1,1,0,2,2,4,7,7,9,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,5,2,1,1,3,0,4,5,4,0,6,1,0,3,3,2,0,5,5,4
carvacrol acetate,Terpenoids,MT,1,1,0,2,2,4,7,6,8,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,2,1,1,3,3,2,2,2,5,2,1,0,3,3,2,0,5,0,9
carvenone,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,2,1,1,3,0,0,3,5,1,0,0,1,1,1,2,1,3
carveol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,1,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,0,0,1,1,1,2,1,3
Carvone,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,2,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,2,1,1,3,0,0,3,5,1,0,0,1,5,1,2,6,3
carvotanacetone,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,2,1,1,3,0,0,3,5,1,0,0,1,1,1,2,1,3
"Caryophylla-3(15),7(14)-dien-6-ol",Terpenoids,ST,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,0,2,2,0,4,2,6,3,0
"Caryophylla-3(15),7-dienol(6) I",Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,0,2,2,0,4,2,6,3,0
caryophyllenol II,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,0,2,2,0,4,2,6,3,0
Cedr-8-en-13-ol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,0,4,1,6,2,3,2,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,7,7,0,2,2,0,4,2,6,3,6
Cedren-8-en-15-ol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,0,4,1,6,2,3,2,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,7,7,0,2,2,0,4,2,6,3,6
cedrol,Terpenoids,ST,1,2,2,3,1,0,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,0,2,2,0,4,2,6,3,6
chamazulene,Terpenoids,ST,1,1,0,2,2,4,7,7,9,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,1,1,3,0,1,6,7,2,6,1,0,3,3,2,0,5,5,4
chavicol,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,9,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,5,2,1,1,3,0,4,5,4,0,6,1,0,3,3,2,0,5,5,4
chrysanthenone,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,0,2,2,5,3,3,8,8,1,2,0,1,1,1,2,1,3
Chrysanthenyl acetate,Terpenoids,MT,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,1,7,0,0,0,3,0,3,1,2,8,6,0,0,3,3,2,2,2,5,2,1,2,2,0,1,1,2,1,3
Chrysanthenyl angelate,Terpenoids,MT,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,1,7,0,0,0,3,0,3,1,2,3,5,1,2,1,1,3,0,0,3,5,0,2,2,0,4,2,6,3,0
Chrysanthenyl isovalerate,Terpenoids,MT,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,1,7,0,0,0,3,0,3,1,2,8,6,0,0,3,3,2,2,2,5,2,0,2,2,0,4,2,6,3,0
Chrysanthenyl proprionate,Terpenoids,MT,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,1,7,0,0,0,3,0,3,1,2,8,6,0,0,3,3,2,2,2,5,2,0,2,2,0,4,2,6,3,0
Cinnamyl alcohol,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,1,2,0,0,4,5,4,0,6,1,0,3,3,2,0,5,5,4
cinnamyl cinnamate,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,7,5,0,2,2,3,0,4,0,6,7,1,2,1,2,5,4,0,5,7,1,2,1,1,3,0,6,3,9,1,0,3,3,2,0,5,0,9
"cis,trans-farnesyl acetate",Terpenoids,ST,0,0,1,0,5,2,5,2,2,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,1,3,3,2,2,2,5,2,0,2,2,0,1,6,4,8,5
cis-a-bergamotene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
cis-a-farnesene,Terpenoids,ST,0,0,1,1,4,2,5,2,2,1,1,0,4,1,3,6,1,4,0,1,0,4,1,6,6,6,1,0,0,2,2,1,6,7,2,3,1,2,0,1,1,1,2,1,3
cis-a-santalol,Terpenoids,ST,0,0,1,0,4,6,5,4,3,1,1,0,4,1,6,2,3,2,0,0,3,0,0,1,2,8,6,0,0,0,4,0,4,1,7,7,0,2,2,0,4,2,6,3,6
cis-b-guaiene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
cis-b-santalol,Terpenoids,ST,0,0,1,0,4,6,6,4,3,1,1,0,4,1,6,2,3,2,0,0,3,0,0,1,2,8,6,0,0,0,4,0,4,1,7,7,0,2,2,0,4,2,6,3,0
cis-b-sesquiphellandrol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,0
cis-calamenene,Terpenoids,ST,1,1,0,2,2,4,7,7,9,1,1,0,4,1,3,6,1,8,1,2,1,2,4,4,0,5,8,0,1,2,2,1,1,5,4,3,1,2,2,0,1,1,2,1,3
cis-carveol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,1,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,0,0,1,1,1,2,1,3
cis-chrysanthenol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,1,3,0,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,1,2,2,0,1,1,2,1,3
cis-citral,Terpenoids,MT,0,0,1,1,4,2,5,2,2,1,0,0,4,1,5,7,0,4,0,1,0,4,1,0,6,6,1,1,2,1,1,3,0,0,3,5,1,0,0,1,5,5,3,6,1
cis-dihydrocarvone,Terpenoids,MT,0,0,2,1,3,5,5,4,4,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,0,2,2,5,3,3,8,8,1,0,0,1,1,1,2,1,3
cis-farnesal,Terpenoids,ST,0,0,1,1,4,2,5,2,2,1,0,0,4,1,5,7,1,4,0,1,0,4,1,0,6,6,1,1,2,1,1,3,0,0,3,5,0,2,2,0,1,6,4,8,5
cis-jasmin lactone,Others,Others,0,0,3,0,5,1,6,0,0,0,0,1,1,2,0,4,7,5,0,1,0,4,1,0,5,3,5,1,1,3,3,2,2,2,5,2,1,0,0,1,1,1,3,6,1
cis-lanceol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,0,1,0,1,6,2,2,2,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,7,7,0,2,2,0,4,2,4,8,0
cis-linalool oxide (pyranoid),Terpenoids,MT,0,2,3,4,1,1,3,3,0,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,7,1,1,0,0,1,1,1,2,1,3
"cis-muurola-3,5-diene",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
"cis-muurola-4(14),5-diene",Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
cis-nerolidol,Terpenoids,ST,0,0,1,0,4,2,6,2,2,1,1,3,2,5,1,5,3,6,0,1,0,4,1,0,6,6,1,0,0,0,4,0,4,1,1,1,0,2,2,0,1,6,4,8,5
cis-nerolidyl acetate,Terpenoids,ST,0,0,3,0,5,2,6,2,0,1,1,3,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,1,3,3,2,2,2,5,2,0,2,2,0,1,6,4,8,5
cis-nuciferol,Terpenoids,ST,1,1,0,2,2,4,7,7,9,1,0,0,4,1,6,2,2,2,1,2,1,2,4,4,0,5,8,0,0,0,4,0,4,1,7,7,1,0,0,3,1,1,2,0,9
cis-pinene hydrate,Terpenoids,MT,1,2,2,3,1,0,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,1,2,2,0,1,1,2,1,3
cis-pinocamphone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,0,5,5,7,4,0,0,2,2,5,3,3,8,8,1,2,2,0,1,1,2,1,3
cis-pinocarveol,Terpenoids,MT,0,0,2,0,1,6,3,3,1,1,1,3,2,5,1,1,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,1,2,2,0,1,1,2,1,3
cis-piperitone epoxide,Terpenoids,MT,1,2,3,4,0,1,1,1,6,1,1,3,2,5,1,1,7,0,0,0,2,1,3,3,5,1,4,0,0,3,2,5,3,3,8,8,1,2,2,0,1,1,2,1,3
cis-p-menth-2-en-1-ol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,1,2,0,1,1,1,2,1,3
cis-sabinene hydrate,Terpenoids,MT,1,2,2,3,1,0,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,1,1,2,1,3
cis-Sesquisabinene hydrate,Terpenoids,ST,0,0,1,0,1,6,3,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
cis-thujone,Terpenoids,MT,1,2,2,3,3,5,0,5,4,1,1,3,2,5,1,1,7,0,0,0,2,1,0,5,5,7,4,0,0,2,2,5,3,3,8,8,1,2,2,0,1,1,2,1,3
cis-thujopsene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,0
cis-verbenol,Terpenoids,MT,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,1,3,0,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,1,2,2,0,1,1,2,1,3
citronellal,Terpenoids,MT,0,0,1,1,3,2,5,2,2,1,0,1,4,1,5,7,4,4,0,1,0,4,1,0,6,6,1,1,0,3,3,2,2,2,5,2,1,0,0,1,1,1,3,6,1
Citronellol,Terpenoids,MT,0,0,1,0,1,6,3,3,3,1,0,1,0,1,6,2,2,2,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,7,7,1,0,0,1,1,6,3,6,1
Citronellyl acetate,Terpenoids,MT,0,2,3,4,5,1,1,1,0,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,1,3,3,2,2,2,5,2,1,2,0,1,1,6,3,8,5
citronellyl formate,Terpenoids,MT,0,2,3,4,5,1,1,1,0,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,1,3,3,2,2,2,5,2,1,2,0,1,1,6,3,8,5
Citronellyl propionate,Terpenoids,MT,0,2,3,4,5,1,1,1,0,0,0,1,1,2,0,4,5,5,0,1,0,4,1,0,6,3,5,1,1,3,3,2,2,2,5,2,0,2,0,1,1,6,4,8,5
clovene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
clovenol,Terpenoids,ST,1,2,2,3,1,0,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,3,1,1,1,0,2,2,0,4,2,6,3,6
copaene,Terpenoids,ST,0,0,1,1,4,3,2,4,7,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
Costunolide 553-21-9,Terpenoids,ST,0,0,3,0,5,1,6,0,0,1,1,3,2,5,1,1,7,0,0,0,0,4,3,0,6,3,5,1,2,1,1,3,0,0,3,5,0,2,2,0,4,1,2,1,0
Coumarin,Shikimate_derived_Aromatics,BP,1,1,0,2,2,4,7,6,8,0,2,2,3,4,2,3,8,9,1,2,1,3,5,2,3,2,2,1,2,1,1,3,0,6,3,9,1,0,3,3,2,0,5,5,4
cryptone,Terpenoids,MT,0,0,1,1,4,3,2,4,7,1,1,3,2,5,1,1,7,0,0,0,3,0,0,5,4,0,0,0,2,1,1,3,0,0,3,5,1,0,0,1,1,1,2,1,3
cubeban-11-ol,Terpenoids,ST,1,2,2,3,1,0,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
Cubebene,Terpenoids,ST,0,0,2,1,3,5,5,4,4,1,1,0,4,1,3,6,1,8,0,0,3,0,0,5,4,0,0,0,0,2,2,1,1,5,4,3,0,2,2,0,4,2,6,3,6
cubebol,Terpenoids,ST,1,2,2,3,1,0,3,3,1,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
cubenol,Terpenoids,ST,0,0,1,0,4,6,6,0,3,1,1,3,2,5,1,5,3,6,0,0,3,0,3,1,2,8,6,0,0,0,4,0,4,1,1,1,0,2,2,0,4,2,6,3,6
Cuminal,Terpenoids,MT,1,1,0,2,2,4,7,7,9,0,2,2,3,0,4,0,6,7,1,2,1,2,4,4,0,5,8,1,2,1,0,4,5,6,0,9,1,0,3,3,2,0,5,5,4
cuminol,Terpenoids,MT,1,1,0,2,2,4,7,7,9,0,2,2,3,0,4,0,6,7,1,2,1,2,5,4,0,5,8,0,1,0,4,0,4,4,7,7,1,0,3,3,2,0,5,5,4
